drama_id,drama_name,native_name,year,synopsis,genres,tags,director,sc_writer,country,type,tot_eps,ep_duration,start_dt,end_dt,aired_on,org_net,tot_user_score,tot_num_user,tot_watched,content_rt,rank,popularity
6482fbc318b6da79629a983fb1ca0d00fcf420d6410ed10288973a0024ac1fec,Nineteen,마의 19세,2019,"Nineteen is a drama in the form of a vlog  in which the protagonist shares her daily life and tells a story through video. The main character is Han Sung Min, a model and new actor who is receiving the most attention in the fashion and beauty industry. Nineteen is as an interactive content in which the protagonist directly communicates with subscribers and creates a story, adding to the expectation. Han Sung Min is a person who has a beautiful appearance and a stylish sense, but struggles with 'love', and plans to proceed with a relationship by referring to the comments of subscribers on the content.","Romance,  Life,  Youth","Student Female Lead, School Setting, Best Friends' Relationship, Model Female Lead, Actress Female Lead, Actor Male Lead, Teenager Female Lead, Short Length Series, Secret Crush, Modeling",,,South Korea,Drama,8,540,21/3/19,9/5/19,,Naver TV Cast,7.8,53,232,Not Yet Rated,43781,15753
9e2138bc38acc4f03708658a9f4aaed8d62b810023e1e1e68f503cedaa2724a0,Noise,노이즈,2019,,"Youth,  Supernatural","School Setting, Short Length Series, Miniseries, Lying, Web Series, Student",,,South Korea,Drama,7,600,21/3/19,23/5/19,Thursday,,7.5,10,60,Not Yet Rated,48779,99999
5736f65e02258cc62dd9220dd3b77c8053d3ae5a7f189d6786edbf8c7f00ff83,Doctor Prisoner,닥터 프리즈너,2019,"Doctor Prisoner centers around an ace doctor in a university hospitals emergency care center, a skilled professional who treats his patients with full devotion and without discrimination. However, his medical license gets suspended as a result of a medical malpractice incident that arises when the hospital board director causes a ruckus. He then gets his certificate as a medical internist and applies to work at a prison, where his plan is to cozy up to all the bigshots therebusiness tycoons, celebrities caught for doing drugs, sports stars guilty of gamblingand to win allies, with the ultimate goal of getting revenge against the hospital that ousted him. To do so, hell get rid of the existing prison chief doctor and claim the spot for himself.","Thriller,  Law,  Crime,  Medical","Revenge, Smart Male Lead, Corruption, Power Struggle, Scheme, Lying, Smart Female Lead, Strong Female Lead, Deception, Character Development","['Song Min Yeop', 'Hwang In Hyuk']",['Park Kye Ok'],South Korea,Drama,32,2100,20/3/19,15/5/19,"Wednesday, Thursday",KBS2,8.3,7749,21431,15+ - Teens 15 or older,828,592
0744d18e46db358722b3ece1acf494ab58b70462e399d3490d35a75d09f3eef2,Triple Fling,트리플썸,2019,"Lee Se Hee never thought she'd be part of the popular clique in high school, and neither did she expect herself to be in a love square with 3 very attractive popular guys! Who is she going to choose? ","Comedy,  Romance,  Youth","Student Female Lead, Student Male Lead, School Setting, Childhood Friends' Relationship, Teenager Female Lead, Teenager Male Lead, Short Length Series, Reverse-Harem, Multiple Mains, Miniseries",,,South Korea,Drama,8,480,14/3/19,2/5/19,Thursday,,7.4,933,2182,13+ - Teens 13 or older,6272,4536
fdf638067dc22e347676be21d9f4efeb54d1bda06c8770aa8ba33180f6d711d8,"Fight Hard, Love Harder",진흙탕 연애담,2019,"Stories about a young girl, Jin Joo, who is trying to find her perfect boyfriend, but all her relationships end the same way, quarrels and partings. These several stories will be told by two persons, the girl herself and her boyfriends, and how they see the same situation in different ways. Will Jin Joo be able to sort out his relationship? ","Romance,  Life,  Youth,  Drama","Hardship, Short Length Series, Ex-Boyfriend Comes Back, Break Up, Second Chance Romance, Playboy Male Lead, Naive Female Lead, Miniseries, Web Series, Nice Male Lead",,,South Korea,Drama,4,600,14/3/19,4/4/19,,Naver TV Cast,7.4,216,715,Not Yet Rated,6551,8944
7d5a88892acb9f73f0d0ae04fb1b2da0ae2f353f502f596adc829eaca61a00f4,"Maybe, Maybe Not",알랑말랑,2019,"A girl who can read minds has always been an outsider at her university due to her sensitivity to what other people think of her. Suddenly, she meets a senior classmate, and to her surprise, she can't read his mind. As they begin spending time together, they start falling in love.","Comedy,  Romance,  Life,  Supernatural","Web Series, Mind Reading, Sweet Male Lead, Miniseries, Special Power, Shy Female Lead, Student Female Lead, Student Male Lead, Calm Male Lead, Fluffy",,,South Korea,Drama,8,600,12/3/19,7/5/19,Tuesday,,7.5,1724,3692,G - All Ages,5660,3157
b0fb2d013a4c73e0a860eb122e71a6c4e66863512b12312fd50d33c72184f4f9,He Is Psychometric,사이코메트리 그녀석,2019,"After losing his parents in a fire, Lee Ahn acquires the power of psychometry, the ability to read a person or an object's past through physical contact, and he decides to use it to take bad people down. While he does not know how to control his power yet, he meets Yoon Jae In who tries her best to hide her painful secrets. Together with his foster guardian, prosecutor Kang Seong Mo, and the latter's colleague, investigator Eun Ji Soo, they team up to solve an elusive case that has been haunting the lives of Ahn, Sung Mo, and Jae In. The case revolves around the life of prosecutor Kang's mother and father, who were the main cause of the fire. Jae In and Lee Ahn heal each other through their past present and future and find the culprit.","Thriller,  Mystery,  Romance,  Supernatural","Psychometry, Special Power, Tragic Past, Nice Male Lead, Smart Female Lead, Bromance, Strong Female Lead, Slow Romance, Sassy Female Lead, Death",['Kim Byung Soo'],['Yang Jin Ah'],South Korea,Drama,16,3840,11/3/19,30/4/19,"Monday, Tuesday",tvN,8.3,33659,80278,15+ - Teens 15 or older,889,69
a0d15b49ec3cc86c320625602db6e8464d3dae8ab93ebe263a3efe0bee0b0096,Romantic Witch's Starlight Sonata,순정 마녀의 별빛 소나타,2019,"Love never waits. The secret door opens widely only for whom tries to get. Jeong Yoon, always say what she want to say. Ye Jin, always depend on Jeong Yoon. They keep playing hot and cold with or without notice each other. One day, the shadow came in front of Jeong Yoon and Ye Jin. Everything changes on the night with darkness.","Romance,  Fantasy","Miniseries, Web Series, Lesbian Female Lead, Short Length Series, Love Spell, Secret Crush, Lesbian Romance, Witchcraft, Hidden Personality, LGBTQ+",,,South Korea,Drama,2,300,9/3/19,9/3/19,Saturday,,6.6,166,691,Not Yet Rated,60192,9106
799bdb6341335715beb8807d030476e26ce34d299a69ad3a0d383490ad924f41,Just One Bite Season 2,한입만 시즌2,2019,The sweet and bitter love stories of three women.,"Comedy,  Romance,  Drama,  Sitcom","Multiple Couples, Food, Sismance, Multiple Mains, Brother-Sister Relationship, Older Woman/Younger Man, Second Chance Romance, Miniseries, Web Series, Second Chance",['Baek Min Hee'],['Bang Yoo Jung'],South Korea,Drama,10,900,8/3/19,8/3/19,Friday,Naver TV Cast vLive,7.9,1884,3794,15+ - Teens 15 or older,2512,3103
c24f714912e08fdebc193f52f4f7f17190f33a5a2e56f491af573b8b1dd3178d,Benton,벤튼,2019,A relationship which makes you lose yourself. Is this what its like to date? Are you meeting someone you can be yourself with? Can Han Hee meet the man of her dreams? Who is Han Hees destined love?,"Romance,  Youth,  Drama","Short Length Series, Fast Paced Romance, Miniseries, Beauty",,,South Korea,Drama,3,360,8/3/19,29/3/19,Friday,,7.9,10,39,Not Yet Rated,43357,99999
366ed6754d98a8b8dc8062fe8cc4582f81e476eaa478c865069145624bde787c,"Oh, Yeojeong: Busan",부산,2019,,Romance,"Short Length Series, Miniseries, Web Series",,,South Korea,Drama,4,900,7/3/19,28/3/19,Thursday,Naver TV Cast,6.5,3,52,Not Yet Rated,61151,99999
581109a3c48acc7004c02dcfdc94495c7f89203e38792d73b51ab426a110484a,Big Issue,빅이슈,2019,"Set within the frenzy world of the paparazzi media. Due to a photograph, Han Seok Joo loses everything, including his job as a photographer for a top newspaper and his family. Ji Soo Hyun is the notorious chief editor of a paparazzi group. She hires the man to become a paparazzi photographer.","Thriller,  Mystery,  Romance,  Drama","Badass Female Lead, Photography, Strong Female Lead, Investigation, Boss-Employee Relationship, Workplace Setting, Paparazzi Male Lead, Ex-spouse Relationship, Photographer Male Lead, Editor-in-chief Female Lead","['Park Soo Jin', 'Lee Dong Hun']",['Jang Hyuk Rin'],South Korea,Drama,32,2100,6/3/19,2/5/19,"Wednesday, Thursday",SBS,7.9,1370,4661,15+ - Teens 15 or older,2602,2648
01c27418bda82f66fac9879d17eaf2931843ba99f9fefa67961af18609a63d7c,Possessed,빙의,2019,"Kang Pil Sung works as a detective. His instincts as a detective are excellent and he is foul-mouthed. He is both lazy and rough, but he is also soft hearted.Hong Seo Jung has excellent psychic mediumship, but she tries to hide her ability. This causes her to keep a distance from other people and she lives a lonely life.While Kang Pil Sung investigates a case, he happens to meet Hong Seo Jung. He thinks that she is different from others and takes an interest in her. They begin to solve cases together using their special abilities.","Horror,  Comedy,  Romance,  Supernatural","Strong Female Lead, Detective Male Lead, Eccentric Male Lead, Ghost-seeing Female Lead, Special Power, Ghost-seeing Male Lead, Shamanism, Graphic Violence, Police Department Setting, Burned Alive",['Choi Do Hoon'],['Park Hee Gang'],South Korea,Drama,16,3900,6/3/19,25/4/19,"Wednesday, Thursday",Netflix OCN,7.3,3668,10280,15+ - Teens 15 or older,7202,1318
f90879fd0dd5ca5290ffa4774372a4cee97ed327230b0bbcb2d40883274a048d,My Dear Friend,사랑하는 나의 친구,2019,Two young teenagers who are also best friends fall in love. ,"Romance,  Youth,  Drama","LGBTQ+, Friends To Lovers, Student Female Lead, School Setting, Best Friends' Relationship, Teenager Female Lead, Lesbian Female Lead, Short Length Series, Lesbian Romance, Miniseries",,,South Korea,Drama,4,300,28/2/19,3/4/19,,,6.7,421,1360,13+ - Teens 13 or older,8922,6143
5363f296805963ccafa3e26c379077f5e27453946ced4cfaa8fde2db02938a01,Can Love Be Refunded,사랑병도 반환이 되나요,2019,A romantic comedy about a young woman who is full of justice and a young man who has no passion for life. ,"Comedy,  Romance","Short Length Series, Web Series",,,South Korea,Drama,12,480,25/2/19,2/4/19,"Monday, Tuesday",Naver TV Cast vLive,7.4,39,524,Not Yet Rated,49143,10562
e84347f179e92d4e780eddc6d0a0cc2c500fd3e6aafe74b5aed18a3e05605aa3,Love in Sadness,슬플때 사랑한다,2019,"Love in Sadness is a love story that encapsulates the mythical-like fate of love that is so coveted that it ignores all bounds. In it, love outweighs what the world thinks, ignores the pain and anguish with it, and pursues its destiny. In the drama, Ma Ri is a beautiful girl, married into wealth with a seemingly perfect life. Ironically, her husband, In Wook, who looks like a more than ideal husband, is an obsessive lunatic who is also violently abusive. When he pushes her too far, she reaches out for help from Jung Won, an honest, smart, handsome plastic surgeon. And when he agrees to help her escape from her husband's hands, they fall in love. But In Wook, who is consumed by his obsession for her, isn't going to let her get away from his grasp. Watch as these two characters struggle to stay on their arduous road to love.","Romance,  Drama,  Melodrama","Psychological, Greed, Plastic Surgery, Domestic Abuse, Rich Man/Poor Woman, Evil Parental Figure, Identity Swap, Post-traumatic Stress Disorder",['Choi Yi Sup'],['Song Jung Rim'],South Korea,Drama,40,1800,23/2/19,27/4/19,Saturday,MBC,7.6,1447,5254,Not Yet Rated,4924,2368
a2ebd5f83cfb4cec25aabcb2e89bfd383da20bc6fca38ebf6db37b36100a2b07,"Do You ""Truth or Dare"" with Me?",언니 나랑 진실게임 할래요,2019,"""hey you want to play the truth or dare with me? You also like me right? ","Comedy,  Romance","Lesbian Female Lead, Short Length Series, LGBTQ+, Miniseries, Web Series",,,South Korea,Drama,2,360,22/2/19,22/2/19,,,7.3,177,677,Not Yet Rated,6990,9207
a88c39a511ad32e7439dceaa1b510ff1784bcb1554de8322e86922d44cdeca0e,Things That May Occur to You Today,어쩌면 오늘 당신에게 일어날 일,2019,"The story of Jung Ah Yoon struggling with a long distant relationship, that is kept alive through online gaming. ","Romance,  Youth,  Drama","Long Distance Relationship, Gaming, Miniseries, Web Series",,,South Korea,Drama,3,600,21/2/19,7/3/19,Thursday,,6.9,161,407,13+ - Teens 13 or older,57417,11996
3f0611011b2058dd119b790a45517e7a17fb971dc9e85fc3de5186e3390183a8,The Fiery Priest,열혈사제,2019,"Kim Hae Il is a Catholic priest. He makes spiteful remarks, and he can be rude to others. Koo Dae Young is a detective. He talks a lot, and he is also timid. Park Kyung Sun is a prosecutor. She is smart and beautiful. She is also ambitious as a prosecutor and good at her job.The three of them team up and work together to solve a murder case involving a senior Catholic priest.","Action,  Mystery,  Comedy,  Crime","Badass Male Lead, Eccentric Male Lead, Sassy Female Lead, Bromance, Aggressive Male Lead, Sismance, Corruption, Character Development, Investigation, Tragic Past",['Lee Myung Woo'],['Park Jae Bum'],South Korea,Drama,40,2100,15/2/19,20/4/19,"Friday, Saturday",SBS,8.6,11045,28150,15+ - Teens 15 or older,314,402
